"","target_user_id","twitter_handle","fib_index","total_reshares","Source","Type","Domain","Rating","Score","Country","Language","followers","total_followers","cumulative_followers","percentage_cumulative_followers"
"404","825608011","JustinTHaskins",12,477,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",130451,729856343,695474526,95.289
"405","1420863242054864898","Spiro_Ghost",12,2219,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",129633,729856343,695604159,95.307
"406","1403784319122907136","BehizyTweets",12,22229,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",128715,729856343,695732874,95.325
"407","1178805312679071745","Doctor_I_am_The",19,1285,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",128538,729856343,695861412,95.342
"408","822547465874378752","TrumpTrackerJP",22,1431,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",128506,729856343,695989918,95.36
"409","24431556","GeorgiaLogCabin",25,1965,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",127141,729856343,696117059,95.377
"410","454232867","SGTreport",13,545,"https://twitter.com/sgtreport?lang=en","TWITTER","sgtreport.com","N",0,"US","en",126935,729856343,696243994,95.395
"411","2318165929","coffee_anytime",12,719,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",125584,729856343,696369578,95.412
"412","114807372","DrChrisNorthrup",NA,NA,"https://twitter.com/drchrisnorthrup","TWITTER","drnorthrup.com","N",35,"US","en",125391,729856343,696494969,95.429
"413","101852818","Eric_Schmitt",12,743,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",125241,729856343,696620210,95.446
"414","1146021318082609152","Finanzas_Times",14,1056,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",124719,729856343,696744929,95.463
"415","1456081524827332615","Storiesofinjury",12,9952,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",124512,729856343,696869441,95.48
"416","24522990","GarlandNixon",22,4234,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",122993,729856343,696992434,95.497
"417","1337531542114078722","JovanHPulitzer",22,1645,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",122960,729856343,697115394,95.514
"418","3235352208","jaemin_th",15,4171,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",122229,729856343,697237623,95.531
"419","1349136991078785025","DrShayPhD",15,1894,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",122168,729856343,697359791,95.548
"420","24222232","LibertyLockPod",12,1659,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",122157,729856343,697481948,95.564
"421","1572370938875854848","KyleSeraphin",25,1927,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",121502,729856343,697603450,95.581
"422","1453047454677491718","AGHuff",29,9987,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",121479,729856343,697724929,95.598
"423","816131319033950208","RepJimBanks",15,739,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",120560,729856343,697845489,95.614
"424","211371719","CKellyUAP",20,9889,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",120249,729856343,697965738,95.631
"425","129571843","RealKyleMorris",33,6213,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",120181,729856343,698085919,95.647
"426","22803269","cooltxchick",31,22231,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",119618,729856343,698205537,95.663
"427","1096059529","SenatorRisch",11,282,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",119535,729856343,698325072,95.68
"428","38284349","RealWayneRoot",22,1915,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",119508,729856343,698444580,95.696
"429","1597949369231237126","NFSCSpeak",27,1921,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",117621,729856343,698562201,95.712
"430","1687460006","MatthewTyrmand",12,6963,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",117385,729856343,698679586,95.728
"431","209693451","Steve_Sailer",27,2734,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",117343,729856343,698796929,95.744
"432","934049237628841984","AKA_RealDirty",29,4987,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",116399,729856343,698913328,95.76
"433","1359994684660088837","laura_7771",26,1838,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",115679,729856343,699029007,95.776
"434","11622712","JDRucker",NA,NA,"https://twitter.com/jdrucker","TWITTER","americafirstreport.com","N",20,"US","en",115531,729856343,699144538,95.792
"435","71880823","Cubanoselmundo",NA,NA,"https://twitter.com/Cubanoselmundo","TWITTER","cubanosporelmundo.com","N",57.5,"US","en",114248,729856343,699258786,95.808
"436","155344732","DelanoSquires",15,587,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",112876,729856343,699371662,95.823
"437","934399189","Ruptly",NA,NA,"https://twitter.com/Ruptly","TWITTER","ruptly.tv","N",12.5,"US","en",112065,729856343,699483727,95.839
"438","2365378849","YvesPDB",11,471,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",111497,729856343,699595224,95.854
"439","800983787945357312","picphysicians",NA,NA,"https://twitter.com/picphysicians","TWITTER","physiciansforinformedconsent.org","N",39.5,"US","en",109986,729856343,699705210,95.869
"440","256057148","hugh_mankind",24,30013,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",109840,729856343,699815050,95.884
"441","51241418","taradublinrocks",28,3620,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",109475,729856343,699924525,95.899
"442","111704438","FocusFamily",NA,NA,"https://twitter.com/FocusFamily","TWITTER","focusonthefamily.com","N",57,"US","en",109433,729856343,700033958,95.914
"443","1540801222772494336","SaltyGoat17",11,423,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",108738,729856343,700142696,95.929
"444","1527223403920232448","GigaBeers",20,2381,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",108053,729856343,700250749,95.944
"445","262375914","CrimeWatchMpls",14,443,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",107640,729856343,700358389,95.958
"446","952820189191536641","XisMoments",11,700,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",107470,729856343,700465859,95.973
"447","1573472503","VeBo1991",17,7791,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",106946,729856343,700572805,95.988
"448","1452046678383632385","Kc_Casey1",36,4928,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",106590,729856343,700679395,96.002
"449","1180955037301915649","kacdnp91",12,1067,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",106238,729856343,700785633,96.017
"450","916114570833551360","Beard_Vet",17,1535,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",106166,729856343,700891799,96.031
"451","734315151919218688","DOYOUNG__21",33,10823,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",105329,729856343,700997128,96.046
"452","720373269803589632","LennyDykstra",15,1232,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",105315,729856343,701102443,96.06
"453","195717987","JamieSale",33,17776,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",104954,729856343,701207397,96.075
"454","264277605","NedaaAlkhamis",13,736,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",104014,729856343,701311411,96.089
"455","938687642","NewAgeBDcom",NA,NA,"https://twitter.com/NewAgeBDcom","TWITTER","newagebd.net","N",35,"US","en",103742,729856343,701415153,96.103
"456","25596174","KUSINews",NA,NA,"https://twitter.com/KUSINews","TWITTER","kusi.com","N",44.5,"US","en",103273,729856343,701518426,96.117
"457","1588609928154972167","PeriklesGREAT",27,1344,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",103113,729856343,701621539,96.131
"458","419084104","DavidBCollum",16,772,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",102967,729856343,701724506,96.146
"459","820723171112448001","AlternatNews",11,1755,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",102599,729856343,701827105,96.16
"460","1957674949","MadWorldNews",NA,NA,"https://twitter.com/MadWorldNews","TWITTER","madworldnews.com","N",37.5,"US","en",102151,729856343,701929256,96.174
"461","1335569586951950342","RealGeorgeWebb1",38,3814,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",101106,729856343,702030362,96.187
"462","1404556131452653569","RDog861",19,1308,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",100012,729856343,702130374,96.201
"463","390127278","JKash000",13,429,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",99783,729856343,702230157,96.215
"464","562255311","LarrySchweikart",14,496,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",99676,729856343,702329833,96.229
"465","801962070","StevePieczenik",15,531,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",99159,729856343,702428992,96.242
"466","1347365630601617410","gc22gc",71,23462,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",98423,729856343,702527415,96.256
"467","135189186","RedPill78",15,578,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",98419,729856343,702625834,96.269
"468","186562905","Kevin_Shipp",13,604,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",97808,729856343,702723642,96.282
"469","14175873","aparanjape",11,343,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",97490,729856343,702821132,96.296
"470","292250240","goop",NA,NA,"https://twitter.com/goop","TWITTER","goop.com","N",22.5,"US","en",97384,729856343,702918516,96.309
"471","146208663","freenbeckynews",42,6053,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",97313,729856343,703015829,96.322
"472","78630413","RobertoCarlo14",37,4847,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",96247,729856343,703112076,96.336
"473","2510362008","Patrici15767099",17,864,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",95578,729856343,703207654,96.349
"474","1114237991797522434","Jakelyneloiola_",22,4681,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",94527,729856343,703302181,96.362
"475","1205125431948537858","headBONDmeLWJ",16,5246,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",93447,729856343,703395628,96.375
"476","32918169","lancewallnau",12,588,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",93200,729856343,703488828,96.387
"477","1147253398670102529","UncoverDC",NA,NA,"https://twitter.com/UncoverDC","TWITTER","uncoverdc.com","N",27.5,"US","en",93090,729856343,703581918,96.4
"478","18029139","BlackNews",NA,NA,"https://twitter.com/BlackNews","TWITTER","blacknews.com","N",44.5,"US","en",92723,729856343,703674641,96.413
"479","34209920","PravdaRu",NA,NA,"https://twitter.com/PravdaRu","TWITTER","english.pravda.ru","N",17.5,"US","en",92217,729856343,703766858,96.425
"480","2467720274","AmerIndependent",NA,NA,"https://twitter.com/amerindependent","TWITTER","americanindependent.com","N",57,"US","en",91346,729856343,703858204,96.438
"481","1497443418154442753","CL4WS_OUT",15,2873,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",90774,729856343,703948978,96.45
"482","406016895","btysonmd",15,5534,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",90651,729856343,704039629,96.463
"483","609244293","Hamletgarcia17",80,18271,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",90303,729856343,704129932,96.475
"484","1080477288955826176","RepMarkGreen",13,806,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89989,729856343,704219921,96.487
"485","200568348","MediterraneoDGT",NA,NA,"https://twitter.com/MediterraneoDGT","TWITTER","mediterraneodigital.com","N",57,"US","en",89794,729856343,704309715,96.5
"486","1355216628737339395","Concern70732755",14,5411,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89792,729856343,704399507,96.512
"487","15302774","davidharsanyi",18,1788,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89646,729856343,704489153,96.524
"488","1264680484459724802","TheEXECUTlONER_",32,9579,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89587,729856343,704578740,96.537
"489","187879473","JoostNiemoller",13,1584,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89581,729856343,704668321,96.549
"490","1069697383829651456","PaulMitchell_AB",24,4873,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89565,729856343,704757886,96.561
"491","1478792963090169860","healthbyjames",67,196248,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89421,729856343,704847307,96.573
"492","371967650","SoniaPoulton",18,1468,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89248,729856343,704936555,96.586
"493","1553876653406814211","Rammie24",52,7253,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89090,729856343,705025645,96.598
"494","212308700","aigkenham",18,841,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",89050,729856343,705114695,96.61
"495","1489396994372157449","USAPat4DJT",34,2514,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",87692,729856343,705202387,96.622
"496","144580542","Thomas_Binder",30,3660,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",87380,729856343,705289767,96.634
"497","797404860","rycunni",11,31930,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",86943,729856343,705376710,96.646
"498","1256287772144332800","SheldonRothMD1",41,7705,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",86587,729856343,705463297,96.658
"499","135246429","blckbxnews",26,4796,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",85506,729856343,705548803,96.67
"500","748163236479000576","TonyHinton2016",19,5001,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",84697,729856343,705633500,96.681
"501","1499860649232551942","Serenityin24",17,2305,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",84447,729856343,705717947,96.693
"502","1551523351843192834","DameScorpio",50,8630,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",84400,729856343,705802347,96.704
"503","761597234530152450","LawrenceSellin",21,1428,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",83647,729856343,705885994,96.716
"504","187578616","horowitz39",NA,NA,"https://twitter.com/horowitz39","TWITTER","frontpagemag.com","N",30,"US","en",82863,729856343,705968857,96.727
"505","2972870754","The_FJC",17,1547,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",82841,729856343,706051698,96.738
"506","1265602451287109634","jenocutest",11,1589,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",82683,729856343,706134381,96.75
"507","1060573081935249409","NTDNews",18,3128,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",82677,729856343,706217058,96.761
"508","1523013436631830530","BPartisans",17,1893,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",82308,729856343,706299366,96.772
"509","851526166100029442","NextRevFNC",11,332,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",82162,729856343,706381528,96.784
"510","15503210","Antiwarcom",NA,NA,"https://twitter.com/Antiwarcom?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor","TWITTER","antiwar.com","N",49.5,"US","en",81742,729856343,706463270,96.795
"511","134555743","OneGreenPlanet",NA,NA,"https://twitter.com/OneGreenPlanet","TWITTER","onegreenplanet.org","N",40,"US","en",81508,729856343,706544778,96.806
"512","1182332284403376128","TheFirstonTV",NA,NA,"https://twitter.com/TheFirstonTV","TWITTER","thefirsttv.com","N",52,"US","en",81492,729856343,706626270,96.817
"513","123975474","jonrappoport",NA,NA,"https://www.twitter.com/jonrappoport","TWITTER","nomorefakenews.com","N",17.5,"US","en",81491,729856343,706707761,96.828
"514","15450660","Greg_Palast",NA,NA,"https://twitter.com/Greg_Palast","TWITTER","gregpalast.com","N",49.5,"US","en",81406,729856343,706789167,96.839
"515","15790098","DrAndrewJackson",11,373,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",81185,729856343,706870352,96.851
"516","1519736925837479937","ricwe123",20,13360,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",81073,729856343,706951425,96.862
"517","25947313","MichelleMaxwell",20,14301,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",80391,729856343,707031816,96.873
"518","1009560837734846464","LivePDDave1",11,468,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",80390,729856343,707112206,96.884
"519","889831292623360000","CoffindafferFBI",13,573,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",80175,729856343,707192381,96.895
"520","4769536303","ToscaAusten",11,2838,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",80100,729856343,707272481,96.906
"521","1116345515761909760","EMichaelJones1",16,771,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",79856,729856343,707352337,96.917
"522","2554131522","HeshmatAlavi",12,447,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",79827,729856343,707432164,96.928
"523","1043097751","RonPaulInstitut",NA,NA,"https://twitter.com/RonPaulInstitut","TWITTER","ronpaulinstitute.org","N",30,"US","en",79384,729856343,707511548,96.938
"524","1267213298384150529","nickveniamin",16,1248,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",78705,729856343,707590253,96.949
"525","116384038","pepesgrandma",28,4760,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",78584,729856343,707668837,96.96
"526","65159946","JohnBasham",16,1522,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",78430,729856343,707747267,96.971
"527","1351443896799150080","Synchro2021",13,558,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",78276,729856343,707825543,96.981
"528","1508443136321724416","BossC_Official",17,3438,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",77673,729856343,707903216,96.992
"529","1153042794375712770","HowleyReporter",16,4526,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",76726,729856343,707979942,97.003
"530","2802207875","VerdadeseNadaMa",12,1363,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",76636,729856343,708056578,97.013
"531","3066129832","TheNatPulse",NA,NA,"https://twitter.com/TheNatPulse","TWITTER","thenationalpulse.com","N",7.5,"US","en",76475,729856343,708133053,97.024
"532","1060579035170959360","griptmedia",69,20599,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",75742,729856343,708208795,97.034
"533","60698597","Consortiumnews",NA,NA,"https://twitter.com/Consortiumnews","TWITTER","consortiumnews.com","N",47.5,"US","en",75674,729856343,708284469,97.044
"534","20837035","lewrockwell",NA,NA,"https://twitter.com/lewrockwell","TWITTER","lewrockwell.com","N",12.5,"US","en",75645,729856343,708360114,97.055
"535","2819892940","stratpol_site",21,3122,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",75585,729856343,708435699,97.065
"536","822504009323970561","Lisahudsonchow7",11,494,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",75581,729856343,708511280,97.075
"537","1527027191552294915","BillEllmore",33,23646,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",75384,729856343,708586664,97.086
"538","1567499452750991360","lawrie_dr",14,1219,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",75318,729856343,708661982,97.096
"539","1324336290159071232","MatthewWielicki",12,1456,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",75088,729856343,708737070,97.106
"540","1511098654739898378","Gitmo99",19,10864,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",74689,729856343,708811759,97.117
"541","1283876924545282054","tolgaozcelkk90",20,2488,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",74616,729856343,708886375,97.127
"542","54399803","curryja",13,577,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",74428,729856343,708960803,97.137
"543","1264277600089694208","BounPrem_TH_OFC",18,4137,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",74266,729856343,709035069,97.147
"544","1274274681281892352","VSainement",14,9744,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",73357,729856343,709108426,97.157
"545","1566171392608899073","Czesc45",15,4543,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",73099,729856343,709181525,97.167
"546","1431774993419956224","jhmdrei",59,54651,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",72740,729856343,709254265,97.177
"547","1545824442986762242","DaAcervo",57,40920,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",72717,729856343,709326982,97.187
"548","1103532126589411329","mollie_don",27,1480,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",72502,729856343,709399484,97.197
"549","798168879293956096","TheNorthStar",NA,NA,"https://twitter.com/TheNorthStar","TWITTER","thenorthstar.com","N",49.5,"US","en",72179,729856343,709471663,97.207
"550","27943005","lesleyabravanel",28,3487,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",72164,729856343,709543827,97.217
"551","2914205874","luking0420",19,944,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",72034,729856343,709615861,97.227
"552","1527787434313850881","JimBobW49",13,403,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",71374,729856343,709687235,97.237
"553","1212492798806482945","GlockfordFiles",31,4334,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",71264,729856343,709758499,97.246
"554","19989052","rhowardbrowne",12,310,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",70997,729856343,709829496,97.256
"555","26036200","ClimateRealists",18,1625,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",70993,729856343,709900489,97.266
"556","861546890147487744","dilireba_",21,1159,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",70938,729856343,709971427,97.276
"557","2658640056","robertjlundberg",14,1034,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",70132,729856343,710041559,97.285
"558","1080960924687704064","SenHawleyPress",15,1416,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",70016,729856343,710111575,97.295
"559","180570926","RealJackHibbs",16,1384,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",69734,729856343,710181309,97.304
"560","1426007779781844992","CreasonJana",12,3717,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",69511,729856343,710250820,97.314
"561","22170482","nrlc",NA,NA,"https://twitter.com/nrlc","TWITTER","nationalrighttolifenews.org","N",7.5,"US","en",69108,729856343,710319928,97.323
"562","785297462810378240","lovetocook12345",41,5150,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",69094,729856343,710389022,97.333
"563","1239369126658760704","jenmong23",32,14807,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",68820,729856343,710457842,97.342
"564","187318645","WetpaintTV",NA,NA,"https://twitter.com/wetpainttv","TWITTER","wetpaintlife.com","N",39.5,"US","en",68813,729856343,710526655,97.352
"565","17855815","jsmith4966",11,524,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",68786,729856343,710595441,97.361
"566","27522964","vdare",32,7538,"https://twitter.com/vdare","TWITTER","vdare.com","N",30,"US","en",68653,729856343,710664094,97.37
"567","26163517","BlacklistedNews",NA,NA,"https://twitter.com/BlacklistedNews","TWITTER","blacklistednews.com","N",15,"US","en",68472,729856343,710732566,97.38
"568","91202632","ukcolumn",39,5477,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",68003,729856343,710800569,97.389
"569","3436761485","MAGA__Patriot",30,18521,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",67985,729856343,710868554,97.398
"570","762024240","REMASCULATE",11,321,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",67848,729856343,710936402,97.408
"571","1245497034565615616","SikhForTruth",23,3032,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",67716,729856343,711004118,97.417
"572","1465875630","andrewbostom",17,2498,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",67628,729856343,711071746,97.426
"573","2338070737","bitcoinist",NA,NA,"https://twitter.com/bitcoinist","TWITTER","bitcoinist.com","N",44.5,"US","en",67554,729856343,711139300,97.436
"574","1193823126309818368","TonyClimate",39,7782,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",67485,729856343,711206785,97.445
"575","1000607182889496577","CzebotarJessie",23,1459,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",67056,729856343,711273841,97.454
"576","74552263","LifeNewsToo",13,535,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",66722,729856343,711340563,97.463
"577","856991644134068224","bigleaguepol",NA,NA,"https://twitter.com/BigLeaguePol","TWITTER","bigleaguepolitics.com","N",12.5,"US","en",66477,729856343,711407040,97.472
"578","1908627954","JasonMBrodsky",33,8767,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65985,729856343,711473025,97.481
"579","43969372","worldnetdaily",NA,NA,"https://www.twitter.com/worldnetdaily","TWITTER","wnd.com","N",17.5,"US","en",65983,729856343,711539008,97.49
"580","825501626","VivaLaAmes11",17,1446,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65863,729856343,711604871,97.499
"581","1353317878737604610","nanavet3",25,1423,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65615,729856343,711670486,97.508
"582","247368688","BlueBoxDave",12,976,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65580,729856343,711736066,97.517
"583","222196210","GLFOP",12,975,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65471,729856343,711801537,97.526
"584","1508503638758592515","udreams30",104,23357,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65392,729856343,711866929,97.535
"585","18927538","LifeSite",20,3081,"https://twitter.com/LifeSite","TWITTER","lifesitenews.com","N",17.5,"US","en",65221,729856343,711932150,97.544
"586","1519151532284989440","TonyIannitelli",52,6638,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65134,729856343,711997284,97.553
"587","1156340972730667011","MammothNationUS",11,422,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",65066,729856343,712062350,97.562
"588","73572581","beforeitsnews",NA,NA,"https://twitter.com/beforeitsnews","TWITTER","beforeitsnews.com","N",0,"US","en",64799,729856343,712127149,97.571
"589","1592706096027893761","TerrenceBeBack",26,5422,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",64570,729856343,712191719,97.58
"590","7597712","PJMedia_com",13,1963,"https://www.twitter.com/PJMedia_com","TWITTER","pjmedia.com","N",27.5,"US","en",64563,729856343,712256282,97.589
"591","850425860800692225","ICANdecide",NA,NA,"https://twitter.com/ICANdecide","TWITTER","icandecide.org","N",12.5,"US","en",64394,729856343,712320676,97.597
"592","73349179","j_sato",14,2892,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",64243,729856343,712384919,97.606
"593","1528103612789817344","NickyK1776",30,5631,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",64051,729856343,712448970,97.615
"594","1271347094360428544","DreaHumphrey",21,1720,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",63849,729856343,712512819,97.624
"595","969664911046426624","MorigeauJanine",38,5839,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",63729,729856343,712576548,97.632
"596","129019194","TruNews",NA,NA,"https://www.twitter.com/trunews","TWITTER","trunews.com","N",20,"US","en",63634,729856343,712640182,97.641
"597","895286614431346688","Lowcountry1Girl",27,1712,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",63108,729856343,712703290,97.65
"598","17824071","ANTHONYBLOGAN",NA,NA,"https://www.twitter.com/anthonyblogan","TWITTER","anthonyblogan.com","N",57,"US","en",62711,729856343,712766001,97.658
"599","18572546","cynthiamckinney",22,1398,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",62680,729856343,712828681,97.667
"600","17614200","KevinJacksonTBS",NA,NA,"https://www.twitter.com/KevinJacksonTBS","TWITTER","theblacksphere.net","N",44.5,"US","en",62262,729856343,712890943,97.676
"601","256693327","TaraServatius",19,1891,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",61851,729856343,712952794,97.684
"602","1518949994191065088","Old_SchoolEddie",15,637,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",61829,729856343,713014623,97.692
"603","1562904581478445057","jathorpmfm",20,1403,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",61519,729856343,713076142,97.701
"604","1594462253201473536","patel_patriot",22,1724,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",61510,729856343,713137652,97.709
"605","1479176031248465929","SerkanK16508934",31,5004,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",61426,729856343,713199078,97.718
