"",Unnamed: 0,target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
446,446,18029139,BlackNews,NaN,NaN,https://twitter.com/BlackNews,TWITTER,blacknews.com,N,44.5,US,en,92723.0
447,447,18040475,thedailybanter,NaN,NaN,https://twitter.com/thedailybanter,TWITTER,thedailybanter.com,N,59.5,US,en,5947.0
448,448,18093097,unhealthytruth,NaN,NaN,https://twitter.com/unhealthytruth,TWITTER,healthnutnews.com,N,20.0,US,en,165095.0
449,449,18118505,barenakedislam,NaN,NaN,https://twitter.com/barenakedislam,TWITTER,barenakedislam.com,N,42.0,US,en,16508.0
450,450,18166778,Jim_Jordan,57.0,76450.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
451,451,18176382,GraniteGrok,NaN,NaN,https://twitter.com/GraniteGrok,TWITTER,granitegrok.com,N,37.5,US,en,2129.0
452,452,18247062,JudicialWatch,66.0,20175.0,https://www.twitter.com/JudicialWatch,TWITTER,judicialwatch.org,N,57.0,US,en,2120707.0
453,453,18266688,TomFitton,172.0,124457.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
454,454,182878105,ProtecttheFaith,20.0,1145.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
455,455,18321443,JoeBell,26.0,13046.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
456,456,18379614,RubinReport,36.0,7043.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
457,457,1851981150,TnA1776,NaN,NaN,https://twitter.com/tna1776,TWITTER,truthandaction.org,N,7.5,US,en,73.0
459,459,18572546,cynthiamckinney,22.0,1398.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
460,460,18637344,intellectualTO,NaN,NaN,https://twitter.com/intellectualTO,TWITTER,intellectualtakeout.org,N,44.5,US,en,11117.0
461,461,18643437,PrisonPlanet,129.0,52256.0,https://twitter.com/PrisonPlanet,TWITTER,summit.news,N,7.5,US,en,1383981.0
462,462,1872617761,joeimbriano777,NaN,NaN,https://twitter.com/joeimbriano777,TWITTER,thefullertoninformer.com,N,32.5,US,en,2813.0
463,463,187318645,WetpaintTV,NaN,NaN,https://twitter.com/wetpainttv,TWITTER,wetpaintlife.com,N,39.5,US,en,68813.0
464,464,187578616,horowitz39,NaN,NaN,https://twitter.com/horowitz39,TWITTER,frontpagemag.com,N,30.0,US,en,82863.0
465,465,1879257745,Worldtruthtvs,NaN,NaN,https://www.youtube.com/c/EddieWorldTruthTV/videos,TWITTER,worldtruth.tv,N,7.5,US,en,17.0
466,466,18809812,toadmeister,120.0,100690.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467,467,1881296893,PatrickByrne,38.0,5922.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468,468,18856867,zerohedge,221.0,324005.0,https://twitter.com/zerohedge,TWITTER,zerohedge.com,N,15.0,US,en,1799121.0
469,469,188916113,christianhlines,NaN,NaN,https://twitter.com/christianhlines,TWITTER,christianheadlines.com,N,57.0,US,en,8951.0
470,470,18927538,LifeSite,20.0,3081.0,https://twitter.com/LifeSite,TWITTER,lifesitenews.com,N,17.5,US,en,65221.0
471,471,18956212,FAIRImmigration,37.0,4815.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
472,472,1898509585,AmActionNews,NaN,NaN,https://twitter.com/AmActionNews,TWITTER,americanactionnews.com,N,44.5,US,en,5651.0
473,473,1903712426,tassagency_en,NaN,NaN,https://twitter.com/tassagency_en,TWITTER,tass.com,N,15.0,US,en,131693.0
474,474,1908627954,JasonMBrodsky,33.0,8767.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
475,475,19091173,scrowder,49.0,12249.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476,476,191871143,VigilantFox,99.0,232832.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
477,477,19211550,gatewaypundit,110.0,96887.0,https://twitter.com/gatewaypundit,TWITTER,thegatewaypundit.com,N,30.0,US,en,713948.0
478,478,1923729505,TechTimes_News,NaN,NaN,https://twitter.com/TechTimes_News,TWITTER,techtimes.com,N,57.0,US,en,12490.0
479,479,19257539,TheHayride,NaN,NaN,https://twitter.com/TheHayride,TWITTER,thehayride.com,N,22.5,US,en,5443.0
480,480,1931893196,UnzReview,NaN,NaN,https://twitter.com/UnzReview,TWITTER,unz.com,N,37.5,US,en,12669.0
481,481,19422491,grantstern,20.0,4030.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
482,482,195271137,larryelder,114.0,68850.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
483,483,19553409,Rasmussen_Poll,28.0,4053.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484,484,195717987,JamieSale,33.0,17776.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
485,485,1957674949,MadWorldNews,NaN,NaN,https://twitter.com/MadWorldNews,TWITTER,madworldnews.com,N,37.5,US,en,102151.0
486,486,1964862775,GUnderground_TV,44.0,6757.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
487,487,196769365,Scott_4Trump,53.0,10120.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
488,488,19737700,JoeTalkShow,26.0,6413.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489,489,19920143,natureheals,NaN,NaN,https://twitter.com/natureheals,TWITTER,healthy-holistic-living.com,N,22.5,US,en,8970.0
490,490,19982260,OrganicConsumer,NaN,NaN,https://twitter.com/OrganicConsumer,TWITTER,organicconsumers.org,N,20.0,US,en,299035.0
491,491,19985444,jihadwatchRS,NaN,NaN,https://twitter.com/jihadwatchRS,TWITTER,jihadwatch.org,N,22.5,US,en,251796.0
492,492,200568348,MediterraneoDGT,NaN,NaN,https://twitter.com/MediterraneoDGT,TWITTER,mediterraneodigital.com,N,57.0,US,en,89794.0
493,493,200987317,elamerican,NaN,NaN,https://twitter.com/ElAmerican_,TWITTER,elamerican.com,N,57.0,US,en,15.0
494,494,203226736,SharylAttkisson,NaN,NaN,https://twitter.com/SharylAttkisson,TWITTER,sharylattkisson.com,N,44.5,US,en,477541.0
495,495,20336210,lifebiomedguru,NaN,NaN,https://twitter.com/lifebiomedguru,TWITTER,jameslyonsweiler.com,N,12.5,US,en,46665.0
496,496,20394822,mrddmia,43.0,25192.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
497,497,20545835,NEWSMAX,149.0,123916.0,https://twitter.com/newsmax?lang=en,TWITTER,newsmax.com,N,20.0,US,en,2657323.0
498,498,20713061,newtgingrich,NaN,NaN,https://twitter.com/newtgingrich,TWITTER,gingrich360.com,N,49.5,US,en,2366179.0
499,499,20791372,ACLJ,NaN,NaN,https://twitter.com/ACLJ,TWITTER,aclj.org,N,57.0,US,en,189001.0
500,500,208155240,MariaBartiromo,31.0,11821.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501,501,20818801,dailykos,NaN,NaN,https://twitter.com/dailykos,TWITTER,dailykos.com,N,32.5,US,en,267718.0
502,502,20837035,lewrockwell,NaN,NaN,https://twitter.com/lewrockwell,TWITTER,lewrockwell.com,N,12.5,US,en,75645.0
503,503,20930176,SOTTnet,NaN,NaN,https://twitter.com/SOTTnet,TWITTER,sott.net,N,17.5,US,en,8969.0
504,504,209693451,Steve_Sailer,27.0,2734.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
505,505,21064667,JimBakkerShow,NaN,NaN,https://twitter.com/JimBakkerShow,TWITTER,jimbakkershow.com,N,17.5,US,en,7214.0
506,506,211371719,CKellyUAP,20.0,9889.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
507,507,21150492,JunkScience,64.0,82890.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
508,508,212708176,TheRightScoop,NaN,NaN,https://twitter.com/TheRightScoop,TWITTER,therightscoop.com,N,34.5,US,en,15027.0
509,509,21397275,StellaEscoTV,30.0,5952.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,510,21536398,GreggJarrett,NaN,NaN,https://twitter.com/GreggJarrett,TWITTER,thegreggjarrett.com,N,32.0,US,en,861786.0
511,511,218504651,drdavidfriedman,NaN,NaN,https://twitter.com/drdavidfriedman,TWITTER,doctordavidfriedman.com,N,49.5,US,en,34053.0
512,512,2202598633,DowntrendCom,NaN,NaN,https://twitter.com/downtrendcom,TWITTER,downtrend.com,N,7.5,US,en,1333.0
514,514,2207570227,JacquiDeevoy1,24.0,2100.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
515,515,22170482,nrlc,NaN,NaN,https://twitter.com/nrlc,TWITTER,nationalrighttolifenews.org,N,7.5,US,en,69108.0
516,516,222209771,ConnersClinic,NaN,NaN,https://www.twitter.com/connersclinic,TWITTER,connersclinic.com,N,27.5,US,en,6113.0
517,517,22240612,AlArabiya_Eng,22.0,4508.0,https://twitter.com/AlArabiya_Eng,TWITTER,english.alarabiya.net,N,39.5,US,en,934519.0
518,518,2244134066,clif_high,57.0,9634.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
519,519,224430095,aawsat_eng,NaN,NaN,https://twitter.com/aawsat_eng?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,TWITTER,english.aawsat.com,N,39.5,US,en,139783.0
520,520,224623891,paulturner2012,30.0,8212.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
521,521,22677397,atensnut,54.0,182984.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
522,522,22703645,TuckerCarlson,NaN,NaN,https://twitter.com/TuckerCarlson,TWITTER,tuckercarlson.com,N,17.5,US,en,11669837.0
523,523,22727234,FreedomsPhoenix,NaN,NaN,https://twitter.com/freedomsphoenix,TWITTER,freedomsphoenix.com,N,17.5,US,en,3829.0
524,524,2275471640,DonaldCourter,NaN,NaN,https://twitter.com/DonaldCourter,TWITTER,the-revolution-report.com,N,25.0,US,en,5463.0
525,525,2275780065,NewsWndr,NaN,NaN,https://twitter.com/newswndr,TWITTER,worldnewsdailyreport.com,N,20.0,US,en,75.0
526,526,22803269,cooltxchick,31.0,22231.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,527,228329710,THEtothe8ight,27.0,4239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
528,528,22956220,HeyTammyBruce,29.0,3035.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
529,529,229887759,DesertReview,NaN,NaN,https://twitter.com/DesertReview,TWITTER,thedesertreview.com,N,27.5,US,en,1714.0
530,530,2301990517,barnes_law,23.0,1572.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
531,531,23047519,MoonofA,NaN,NaN,https://twitter.com/MoonofA,TWITTER,moonofalabama.org,N,7.5,US,en,60039.0
532,532,2316003960,CR,NaN,NaN,https://twitter.com/CR,TWITTER,conservativereview.com,N,44.5,US,en,214308.0
533,533,232901331,dbongino,179.0,106495.0,https://twitter.com/dbongino,TWITTER,bongino.com,N,49.5,US,en,5010285.0
534,534,2338070737,bitcoinist,NaN,NaN,https://twitter.com/bitcoinist,TWITTER,bitcoinist.com,N,44.5,US,en,67554.0
535,535,235208822,DrMichaelMurray,NaN,NaN,https://twitter.com/DrMichaelMurray,TWITTER,doctormurray.com,N,12.5,US,en,2221.0
536,536,2352629311,HawleyMO,24.0,24290.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
537,537,236696328,HealthyNews2day,NaN,NaN,https://twitter.com/HealthyNews2day,TWITTER,healthimpactnews.com,N,12.5,US,en,51937.0
538,538,2367079278,Crypto_Potato,NaN,NaN,https://twitter.com/Crypto_Potato,TWITTER,cryptopotato.com,N,49.5,US,en,33351.0
539,539,2383882980,FatEmperor,20.0,7294.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
540,540,238670666,COpeakpolitics,NaN,NaN,https://twitter.com/COpeakpolitics,TWITTER,coloradopeakpolitics.com,N,57.5,US,en,9633.0
541,541,2387887890,IranFrontPage,NaN,NaN,https://twitter.com/iranfrontpage,TWITTER,ifpnews.com,N,52.0,US,en,18479.0
542,542,240454812,GenFlynn,48.0,73415.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
543,543,2411388420,SandraYozipovic,20.0,6808.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,544,241622603,Baltimore_Times,NaN,NaN,https://twitter.com/Baltimore_Times,TWITTER,baltimoretimes-online.com,N,57.0,US,en,2525.0
545,545,2417586104,SebGorka,45.0,9372.0,https://twitter.com/SebGorka,TWITTER,sebgorka.com,N,32.5,US,en,1493428.0
546,546,2421067430,TeaPainUSA,70.0,14545.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
547,547,2423370157,GreatGameIndia,NaN,NaN,https://twitter.com/GreatGameIndia,TWITTER,greatgameindia.com,N,5.0,US,en,26883.0
548,548,243036224,FunkerActual,NaN,NaN,https://twitter.com/funkeractual,TWITTER,funker530.com,N,44.5,US,en,46437.0
549,549,24431556,GeorgiaLogCabin,25.0,1965.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
550,550,2446935385,AFF_PATRIOT,NaN,NaN,https://twitter.com/AFF_PATRIOTS,TWITTER,americasfreedomfighters.com,N,0.0,US,en,9.0
551,551,2451343801,DCEngager,NaN,NaN,https://twitter.com/DCEngager,TWITTER,washingtonengager.com,N,7.5,US,en,2540.0
552,552,2451476942,SwarajyaMag,37.0,13842.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553,553,245227608,AltHealthWORKS,NaN,NaN,https://twitter.com/AltHealthWORKS,TWITTER,althealthworks.com,N,30.0,US,en,1288.0
554,554,24522990,GarlandNixon,22.0,4234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555,555,2467720274,AmerIndependent,NaN,NaN,https://twitter.com/amerindependent,TWITTER,americanindependent.com,N,57.0,US,en,91346.0
556,556,24822993,tracybeanz,33.0,4025.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
557,557,248859211,WhiteCoatWaste,NaN,NaN,https://twitter.com/whitecoatwaste,TWITTER,whitecoatwaste.org,N,57.0,US,en,22852.0
558,558,250454150,shadygrooove,22.0,22827.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
559,559,25101996,kimguilfoyle,39.0,11479.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
560,560,2511407130,Slay_News_,NaN,NaN,https://twitter.com/Slay_News_,TWITTER,slaynews.com,N,22.0,US,en,10952.0
561,561,25202268,SaraCarterDC,NaN,NaN,https://twitter.com/SaraCarterDC,TWITTER,saraacarter.com,N,32.0,US,en,1542794.0
562,562,252398355,RMConservative,42.0,6032.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
563,563,25533583,PatriotPost,NaN,NaN,https://www.twitter.com/PatriotPost,TWITTER,patriotpost.us,N,20.0,US,en,9177.0
564,564,2559110916,FinishTheRace,NaN,NaN,https://twitter.com/FinishTheRace,TWITTER,finishtherace.com,N,12.5,US,en,5239.0
565,565,25596174,KUSINews,NaN,NaN,https://twitter.com/KUSINews,TWITTER,kusi.com,N,44.5,US,en,103273.0
566,566,256057148,hugh_mankind,24.0,30013.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
567,567,2561722728,ukraina_ru,NaN,NaN,https://twitter.com/ukraina_ru,TWITTER,ukraina.ru,N,12.5,US,en,26481.0
568,568,256386408,powerlineUS,NaN,NaN,https://www.twitter.com/powerlineUS,TWITTER,powerlineblog.com,N,57.0,US,en,8887.0
569,569,2571638600,VisionTimesLife,NaN,NaN,https://twitter.com/VisionTimesLife,TWITTER,visiontimes.com,N,44.5,US,en,317.0
570,570,2579246143,VisionTWorld,NaN,NaN,https://twitter.com/VisionTWorld,TWITTER,visiontimes.com,N,44.5,US,en,361.0
571,571,2584508096,GR26Sic18,24.0,1617.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
572,572,25947313,MichelleMaxwell,20.0,14301.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
573,573,26157047,DanKEberhart,40.0,7128.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
574,574,26163517,BlacklistedNews,NaN,NaN,https://twitter.com/BlacklistedNews,TWITTER,blacklistednews.com,N,15.0,US,en,68472.0
575,575,26239840,ichudov,NaN,NaN,https://twitter.com/ichudov?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,TWITTER,igor-chudov.com,N,20.0,US,en,36495.0
576,576,264361128,Liz_Wheeler,NaN,NaN,https://twitter.com/Liz_Wheeler,TWITTER,lizwheeler.com,N,29.5,US,en,949627.0
577,577,26487169,LouDobbs,56.0,12734.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,578,266354456,realjusthuman,24.0,1709.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
579,579,270441409,indiesentinel,NaN,NaN,https://www.twitter.com/indiesentinel,TWITTER,independentsentinel.com,N,30.0,US,en,7548.0
580,580,2711064734,hrtwarming,NaN,NaN,https://twitter.com/hrtwarming,TWITTER,hrtwarming.com,N,52.0,US,en,368.0
581,581,2730264319,EricMMatheny,26.0,5420.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
582,582,2739596257,RussiaInsider,NaN,NaN,https://twitter.com/russiainsider,TWITTER,russia-insider.com,N,12.5,US,en,31238.0
583,583,2745792751,VineyardSaker,NaN,NaN,https://twitter.com/vineyardsaker?lang=en,TWITTER,thesaker.is,N,20.0,US,en,2330.0
584,584,27522964,vdare,32.0,7538.0,https://twitter.com/vdare,TWITTER,vdare.com,N,30.0,US,en,68653.0
585,585,2784228956,NetZeroWatch,21.0,1641.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586,586,2791988124,MaximeBernier,27.0,4726.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
587,587,27943005,lesleyabravanel,28.0,3487.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
588,588,2795035766,peoplesvoice_tv,NaN,NaN,https://x.com/peoplesvoice_tv?s=20,TWITTER,thepeoplesvoice.tv,N,0.0,US,en,687.0
589,589,2819892940,stratpol_site,21.0,3122.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
590,590,282695161,WayneDupreeShow,NaN,NaN,https://twitter.com/WayneDupreeShow,TWITTER,waynedupree.com,N,27.5,US,en,516878.0
591,591,2836421,MSNBC,NaN,NaN,https://twitter.com/MSNBC,TWITTER,msnbc.com,N,49.5,US,en,5086644.0
592,592,2848616367,AnonymousNewsHQ,NaN,NaN,https://twitter.com/AnonymousNewsHQ,TWITTER,anonhq.com,N,44.5,US,en,24768.0
593,593,284920800,news18dotcom,24.0,5288.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
594,594,2852597261,julie_kelly2,23.0,17622.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,595,28627025,VLongobardo,22.0,1962.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
596,596,286358221,UnleashMind,NaN,NaN,https://twitter.com/unleashmind,TWITTER,themindunleashed.com,N,57.0,US,en,13034.0
597,597,287413569,RonPaul,87.0,33717.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598,598,2876905581,Russia_Truth,NaN,NaN,https://twitter.com/Russia_Truth,TWITTER,russiatruth.co,N,7.5,US,en,3892.0
599,599,2877278342,stanpcfl,28.0,7851.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600,600,2878952945,cathyyoung421,21.0,945.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,601,2891241164,shitexpress,NaN,NaN,https://x.com/shitexpress?s=20,TWITTER,prankmania.com,N,20.0,US,en,1093.0
602,602,289420613,naomirwolf,68.0,35305.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603,603,2908170952,DiamondandSilk,41.0,8890.0,https://twitter.com/DiamondandSilk,TWITTER,diamondandsilk.com,N,52.0,US,en,2122149.0
604,604,29097819,EpochTimes,NaN,NaN,https://twitter.com/EpochTimes,TWITTER,theepochtimes.com,N,17.5,US,en,764675.0
605,605,292250240,goop,NaN,NaN,https://twitter.com/goop,TWITTER,goop.com,N,22.5,US,en,97384.0
607,607,292929271,charliekirk11,21.0,27680.0,https://twitter.com/charliekirk11,TWITTER,charliekirk.com,N,10.0,US,en,2795915.0
608,608,29398579,prasannavishy,25.0,2687.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
609,609,2940964728,IAStartingLine,NaN,NaN,https://twitter.com/iastartingline,TWITTER,iowastartingline.com,N,57.0,US,en,35890.0
610,610,29608684,JesusDaily,NaN,NaN,https://twitter.com/jesusdaily,TWITTER,jesusdaily.com,N,52.0,US,en,13744.0
611,611,2962813893,RepStefanik,23.0,5741.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,612,296612629,narendramodi_in,22.0,1326.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
613,613,29733324,YourNewsMedia,NaN,NaN,https://twitter.com/YourNewsMedia,TWITTER,yournews.com,N,7.5,US,en,351.0
614,614,2976976116,LionHearted76,26.0,3108.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
615,615,2993959370,Streamdotorg,NaN,NaN,https://twitter.com/Streamdotorg,TWITTER,stream.org,N,27.5,US,en,16379.0
616,616,3016071993,LifeZette,NaN,NaN,https://twitter.com/LifeZette,TWITTER,lifezette.com,N,37.0,US,en,25759.0
617,617,303862998,PDChina,NaN,NaN,https://twitter.com/PDChina,TWITTER,en.people.cn,N,39.5,US,en,6654033.0
618,618,304123273,ArchKennedy,68.0,8515.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
619,619,3041775900,AlphaNewsMN,37.0,5630.0,https://twitter.com/alphanewsmn,TWITTER,alphanews.org,N,49.5,US,en,51898.0
620,620,3065576725,SM_NCT,62.0,11458.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
621,621,3066129832,TheNatPulse,NaN,NaN,https://twitter.com/TheNatPulse,TWITTER,thenationalpulse.com,N,7.5,US,en,76475.0
622,622,3091150576,trtworld,NaN,NaN,https://twitter.com/trtworld,TWITTER,trtworld.com,N,39.5,US,en,582117.0
623,623,309587728,ABridgen,32.0,85001.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624,624,3145127635,aSciEnthusiast,NaN,NaN,https://twitter.com/ascienthusiast,TWITTER,ascienceenthusiast.com,N,55.0,US,en,19150.0
626,626,317385247,iheartmindy,52.0,27007.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627,627,321954654,kylenabecker,109.0,135191.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628,628,3233513666,ConservPost,NaN,NaN,https://twitter.com/conservpost,TWITTER,conservativepost.com,N,39.5,US,en,417.0
629,629,3244343936,R_republic_411,NaN,NaN,https://twitter.com/R_republic_411,TWITTER,restoredrepublic.co,N,7.5,US,en,3864.0
630,630,3260357396,thehealthb0t,24.0,2164.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
631,631,32867753,silvano_trotta,48.0,34987.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,632,3304499628,stephphilip8,83.0,17159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633,633,3312017672,theBerniePost,NaN,NaN,https://twitter.com/theBerniePost,TWITTER,berniepost.com,N,39.5,US,en,2614.0
634,634,3326947147,Prntly,NaN,NaN,https://x.com/Prntly?s=20,TWITTER,prntly.com,N,12.5,US,en,438.0
635,635,333357345,Cobratate,47.0,106866.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636,636,334715818,BuckSexton,NaN,NaN,https://twitter.com/BuckSexton,TWITTER,independentchronicle.com,N,39.5,US,en,1070952.0
637,637,33522725,AgeofAutism,NaN,NaN,https://twitter.com/AgeofAutism,TWITTER,ageofautism.com,N,25.0,US,en,35925.0
638,638,335960595,usnewson,NaN,NaN,https://twitter.com/usnewson,TWITTER,usnewson.com,N,44.5,US,en,23.0
639,639,3376321847,iluminatibot,40.0,8923.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640,640,337808606,RobertKennedyJr,167.0,381543.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641,641,34109146,AmericanThinker,NaN,NaN,https://twitter.com/AmericanThinker,TWITTER,americanthinker.com,N,12.5,US,en,48677.0
643,643,34200559,rianru,NaN,NaN,https://twitter.com/rianru,TWITTER,ria.ru,N,12.5,US,en,2633495.0
644,644,34209920,PravdaRu,NaN,NaN,https://twitter.com/PravdaRu,TWITTER,english.pravda.ru,N,17.5,US,en,92217.0
645,645,34262462,SputnikInt,NaN,NaN,https://twitter.com/SputnikInt,TWITTER,sputniknews.com,N,27.5,US,en,374567.0
646,646,3436761485,MAGA__Patriot,30.0,18521.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647,647,344431345,WTFfacts,NaN,NaN,https://www.twitter.com/wtffacts,TWITTER,factswt.com,N,52.0,US,en,547.0
648,648,3454726154,co_firing_line,NaN,NaN,https://twitter.com/co_firing_line,TWITTER,conservativefiringline.com,N,0.0,US,en,3150.0
649,649,3490454713,thinkamericana,NaN,NaN,https://www.twitter.com/thinkamericana,TWITTER,thinkamericana.com,N,32.0,US,en,10215.0
650,650,3530404094,DavidJHarrisJr,NaN,NaN,https://twitter.com/DavidJHarrisJr,TWITTER,davidharrisjr.com,N,10.0,US,en,579588.0
651,651,357564628,NatEnquirer,NaN,NaN,https://twitter.com/NatEnquirer,TWITTER,nationalenquirer.com,N,20.0,US,en,19523.0
652,652,358545917,Cernovich,31.0,8039.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653,653,36529101,seanmdav,54.0,13708.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654,654,3668805255,TimesVision,NaN,NaN,https://twitter.com/TimesVision,TWITTER,visiontimes.com,N,44.5,US,en,47.0
655,655,368196789,thegoodgodabove,NaN,NaN,https://twitter.com/TheGoodGodAbove?lang=en,TWITTER,thegoodlordabove.com,N,29.5,US,en,480136.0
656,656,370729020,charisma_news,NaN,NaN,https://twitter.com/#!/charisma_news,TWITTER,charismanews.com,N,35.0,US,en,21224.0
657,657,37491797,stkirsch,64.0,169782.0,https://twitter.com/stkirsch,TWITTER,kirschsubstack.com,N,37.5,US,en,463248.0
658,658,375721095,Breaking911,155.0,96851.0,https://twitter.com/Breaking911,TWITTER,breaking911.com,N,52.0,US,en,1034623.0
659,659,38284349,RealWayneRoot,22.0,1915.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660,660,38472669,drjoshaxe,NaN,NaN,https://twitter.com/drjoshaxe,TWITTER,draxe.com,N,40.0,US,en,42937.0
661,661,38495835,marklevinshow,102.0,44387.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662,662,38532025,CFACT,NaN,NaN,https://twitter.com/cfact,TWITTER,cfact.org,N,27.5,US,en,15063.0
663,663,38644883,RichSementa,44.0,9191.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
664,664,388772100,bunnyboxz,25.0,3770.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665,665,3905819426,ReadTheHornNews,NaN,NaN,https://twitter.com/readthehornnews,TWITTER,thehornnews.com,N,49.5,US,en,2672.0
